hour_of_day,day,row,col,demand
2,26,3,0,0
2,26,3,2,0
2,26,3,7,0
2,26,4,0,0
2,26,4,1,0
2,26,4,2,0
2,26,4,6,0
2,26,4,7,0
2,26,5,1,0
2,26,5,3,11
2,26,5,4,0
2,26,5,5,0
2,26,5,7,11
2,26,6,0,0
2,26,6,2,0
2,26,6,6,0
2,26,6,7,11
2,26,7,2,0
2,26,7,5,0
2,26,7,7,0
3,26,0,1,0
3,26,0,2,11
3,26,0,3,0
3,26,0,5,18
3,26,1,2,0
3,26,1,3,0
3,26,1,4,11
3,26,1,5,0
3,26,1,7,0
3,26,2,1,0
3,26,2,2,11
3,26,2,5,0
3,26,3,0,0
3,26,3,2,11
3,26,3,6,11
3,26,4,0,0
3,26,4,1,0
3,26,4,2,0
3,26,4,4,11
3,26,4,5,0
3,26,4,6,0
3,26,5,0,0
3,26,5,2,0
3,26,5,3,0
3,26,5,7,18
3,26,6,0,0
3,26,6,2,0
3,26,6,3,0
3,26,6,4,0
3,26,6,5,0
3,26,6,7,0
3,26,7,0,0
3,26,7,2,0
3,26,7,4,0
3,26,7,7,0
4,26,0,0,0
4,26,0,1,0
4,26,0,2,11
4,26,0,5,0
4,26,0,7,0
4,26,1,0,0
4,26,1,2,0
4,26,1,3,11
4,26,1,6,18
4,26,1,7,11
4,26,2,1,0
4,26,2,2,11
4,26,2,3,18
4,26,2,4,11
4,26,2,5,11
4,26,2,6,18
4,26,2,7,0
4,26,3,2,0
4,26,3,4,0
4,26,3,7,0
4,26,4,0,0
4,26,4,1,0
4,26,4,2,0
4,26,4,4,11
4,26,4,6,0
4,26,5,2,0
4,26,5,3,0
4,26,5,4,18
4,26,5,6,0
4,26,5,7,0
4,26,6,1,0
4,26,6,2,0
4,26,6,4,0
4,26,6,6,0
4,26,7,1,0
4,26,7,3,0
4,26,7,5,0
5,26,0,0,0
5,26,0,1,0
5,26,0,3,18
5,26,0,4,11
5,26,0,5,0
5,26,0,6,18
5,26,1,0,11
5,26,1,1,0
5,26,1,5,11
5,26,2,3,11
5,26,2,4,11
5,26,2,7,46
5,26,3,0,0
5,26,3,1,0
5,26,3,2,0
5,26,3,5,0
5,26,4,0,0
5,26,4,1,0
5,26,4,3,0
5,26,4,4,36
5,26,4,6,0
5,26,4,7,0
5,26,5,0,0
5,26,5,1,0
5,26,5,3,0
5,26,5,5,0
5,26,5,6,0
5,26,5,7,0
5,26,6,1,0
5,26,6,2,0
5,26,6,3,0
5,26,6,5,11
5,26,6,7,0
5,26,7,1,0
5,26,7,2,0
5,26,7,3,0
6,26,0,0,0
6,26,0,1,11
6,26,0,3,46
6,26,0,4,0
6,26,0,5,11
6,26,0,6,18
6,26,0,7,11
6,26,1,1,0
6,26,1,5,18
6,26,1,6,46
6,26,1,7,18
6,26,2,1,0
6,26,2,2,18
6,26,2,3,28
6,26,2,4,11
6,26,2,5,46
6,26,2,7,0
6,26,3,1,0
6,26,3,7,11
6,26,4,1,0
6,26,4,2,0
6,26,4,7,0
6,26,5,0,0
6,26,5,1,0
6,26,5,2,0
6,26,5,4,0
6,26,5,5,18
6,26,5,6,0
6,26,5,7,28
6,26,6,0,0
6,26,6,1,0
6,26,6,2,0
6,26,6,3,0
6,26,6,4,0
6,26,6,7,18
6,26,7,1,0
6,26,7,2,0
6,26,7,4,0
6,26,7,5,11
6,26,7,6,28
7,26,0,0,0
7,26,0,2,36
7,26,0,4,11
7,26,0,7,36
7,26,1,0,0
7,26,1,1,0
7,26,1,3,46
7,26,1,4,18
7,26,1,7,57
7,26,2,2,11
7,26,2,7,18
7,26,3,0,0
7,26,3,1,0
7,26,3,2,0
7,26,3,3,0
7,26,3,5,36
7,26,3,7,18
7,26,4,1,0
7,26,4,3,11
7,26,5,0,0
7,26,5,1,0
7,26,5,3,0
7,26,5,4,11
7,26,5,5,28
7,26,6,0,0
7,26,6,1,0
7,26,6,2,0
7,26,6,4,0
7,26,6,5,36
7,26,6,6,0
7,26,7,0,0
7,26,7,1,0
7,26,7,2,0
7,26,7,3,0
7,26,7,5,0
8,26,0,0,18
8,26,0,3,64
8,26,1,1,0
8,26,1,2,36
8,26,1,3,46
8,26,1,5,75
8,26,1,6,36
8,26,1,7,36
8,26,2,0,0
8,26,2,1,11
8,26,2,2,28
8,26,2,3,36
8,26,2,5,82
8,26,2,7,64
8,26,3,1,11
8,26,3,5,75
8,26,3,6,82
8,26,3,7,18
8,26,4,1,18
8,26,4,2,0
8,26,4,6,28
8,26,4,7,46
8,26,5,1,0
8,26,5,2,0
8,26,5,3,0
8,26,5,4,18
8,26,5,7,11
8,26,6,2,0
8,26,6,7,11
8,26,7,0,0
8,26,7,2,0
8,26,7,3,0
8,26,7,5,18
8,26,7,7,0
9,26,0,0,11
9,26,0,2,36
9,26,0,3,28
9,26,0,5,28
9,26,0,6,28
9,26,0,7,46
9,26,1,0,0
9,26,1,2,28
9,26,1,3,82
9,26,1,4,28
9,26,1,5,64
9,26,1,6,46
9,26,2,0,0
9,26,2,1,0
9,26,2,3,57
9,26,2,4,64
9,26,2,5,64
9,26,3,0,0
9,26,3,1,36
9,26,3,3,75
9,26,3,4,57
9,26,3,7,57
9,26,4,0,0
9,26,4,1,57
9,26,4,2,0
9,26,4,3,18
9,26,4,4,11
9,26,4,5,64
9,26,4,7,75
9,26,5,0,0
9,26,5,1,0
9,26,5,2,0
9,26,5,3,11
9,26,5,4,11
9,26,5,5,18
9,26,5,7,57
9,26,6,1,0
9,26,6,2,11
9,26,6,3,0
9,26,6,5,36
9,26,7,3,0
9,26,7,4,0
9,26,7,6,0
9,26,7,7,11
10,26,0,0,11
10,26,0,1,11
10,26,0,2,64
10,26,0,3,64
10,26,0,4,36
10,26,0,7,75
10,26,1,0,0
10,26,1,1,0
10,26,1,3,82
10,26,1,6,28
10,26,2,2,46
10,26,2,4,75
10,26,2,5,28
10,26,2,7,121
10,26,3,0,0
10,26,3,2,0
10,26,3,3,75
10,26,3,4,18
10,26,3,5,167
10,26,3,6,46
10,26,3,7,36
10,26,4,2,0
10,26,4,3,18
10,26,4,6,18
10,26,5,1,0
10,26,5,2,0
10,26,5,3,0
10,26,5,4,57
10,26,5,5,64
10,26,5,6,18
10,26,5,7,46
10,26,6,1,0
10,26,6,2,11
10,26,6,3,11
10,26,6,4,18
10,26,6,5,11
10,26,6,7,11
10,26,7,0,0
10,26,7,1,0
10,26,7,2,0
10,26,7,4,0
10,26,7,5,11
10,26,7,6,18
11,26,0,1,11
11,26,0,2,18
11,26,0,3,46
11,26,0,4,18
11,26,0,5,28
11,26,0,7,57
11,26,1,2,0
11,26,1,3,46
11,26,1,4,36
11,26,1,7,46
11,26,2,0,11
11,26,2,2,46
11,26,2,5,139
11,26,2,7,139
11,26,3,0,0
11,26,3,4,92
11,26,3,6,64
11,26,3,7,64
11,26,4,0,0
11,26,4,2,0
11,26,4,4,121
11,26,4,6,18
11,26,5,0,18
11,26,5,3,0
11,26,5,4,11
11,26,5,5,36
11,26,5,6,36
11,26,6,0,0
11,26,6,1,0
11,26,6,2,0
11,26,6,6,0
11,26,7,0,0
11,26,7,1,0
11,26,7,2,0
11,26,7,4,0
11,26,7,5,28
11,26,7,6,18
12,26,0,0,0
12,26,0,1,11
12,26,1,2,57
12,26,1,3,57
12,26,1,4,18
12,26,1,5,110
12,26,1,6,11
12,26,2,0,11
12,26,2,1,11
12,26,2,2,36
12,26,2,3,57
12,26,2,4,110
12,26,2,5,46
12,26,2,6,57
12,26,2,7,92
12,26,3,0,0
12,26,3,1,28
12,26,3,3,82
12,26,3,4,103
12,26,3,7,36
12,26,4,2,0
12,26,4,6,28
12,26,4,7,92
12,26,5,5,46
12,26,6,1,0
12,26,6,2,11
12,26,6,4,36
12,26,6,5,0
12,26,7,0,0
12,26,7,3,0
12,26,7,5,11
13,26,0,0,28
13,26,0,3,46
13,26,0,5,28
13,26,0,7,82
13,26,1,3,64
13,26,1,5,57
13,26,1,6,36
13,26,2,0,0
13,26,2,1,64
13,26,2,2,28
13,26,2,4,149
13,26,2,5,46
13,26,2,6,121
13,26,2,7,75
13,26,3,0,0
13,26,3,2,0
13,26,3,3,121
13,26,3,5,139
13,26,3,6,103
13,26,4,1,28
13,26,4,2,0
13,26,4,3,110
13,26,4,5,149
13,26,4,7,92
13,26,5,1,0
13,26,5,2,0
13,26,5,3,28
13,26,5,4,103
13,26,5,7,103
13,26,6,0,0
13,26,6,1,0
13,26,6,3,0
13,26,6,4,57
13,26,6,5,103
13,26,6,7,18
13,26,7,0,0
13,26,7,4,28
13,26,7,5,0
13,26,7,6,0
13,26,7,7,0
14,26,0,0,11
14,26,0,5,28
14,26,0,6,64
14,26,1,0,0
14,26,1,1,0
14,26,1,2,46
14,26,1,3,92
14,26,1,4,64
14,26,2,3,36
14,26,2,4,75
14,26,2,5,92
14,26,2,7,57
14,26,3,1,18
14,26,3,2,28
14,26,3,5,149
14,26,3,6,121
14,26,3,7,46
14,26,4,0,0
14,26,4,2,0
14,26,4,7,64
14,26,5,0,0
14,26,5,1,0
14,26,5,5,139
14,26,5,6,36
14,26,6,2,0
14,26,6,5,0
14,26,6,6,46
14,26,6,7,36
14,26,7,1,0
14,26,7,3,0
14,26,7,6,28
15,26,0,2,36
15,26,0,5,92
15,26,0,6,64
15,26,0,7,75
15,26,1,0,0
15,26,1,4,75
15,26,1,5,64
15,26,1,6,46
15,26,2,4,36
15,26,2,5,139
15,26,2,6,64
15,26,3,1,18
15,26,3,3,139
15,26,3,4,82
15,26,3,6,110
15,26,4,4,103
15,26,4,7,28
15,26,5,0,0
15,26,5,2,0
15,26,5,3,18
15,26,5,5,46
15,26,5,6,18
15,26,6,0,0
15,26,6,4,18
15,26,7,2,11
15,26,7,4,11
15,26,7,5,18
15,26,7,6,0
15,26,7,7,0
16,26,0,0,0
16,26,0,1,18
16,26,0,2,92
16,26,0,3,64
16,26,0,4,57
16,26,0,5,28
16,26,0,6,82
16,26,1,0,0
16,26,1,1,0
16,26,1,2,57
16,26,1,5,92
16,26,1,6,57
16,26,1,7,185
16,26,2,0,0
16,26,2,1,28
16,26,2,3,82
16,26,2,4,92
16,26,2,5,57
16,26,3,6,110
16,26,4,0,0
16,26,4,2,0
16,26,4,5,167
16,26,4,7,57
16,26,5,2,0
16,26,5,3,11
16,26,5,4,57
16,26,5,5,149
16,26,5,6,11
16,26,5,7,149
16,26,6,0,0
16,26,6,1,0
16,26,6,2,11
16,26,6,3,18
16,26,6,4,57
16,26,6,6,28
16,26,7,0,0
16,26,7,1,0
16,26,7,3,11
16,26,7,6,18
16,26,7,7,75
17,26,0,0,0
17,26,0,2,46
17,26,1,1,11
17,26,1,3,149
17,26,1,4,64
17,26,1,5,167
17,26,1,7,103
17,26,2,0,0
17,26,2,3,110
17,26,2,5,185
17,26,2,6,82
17,26,2,7,64
17,26,3,2,0
17,26,3,4,82
17,26,3,5,156
17,26,4,0,0
17,26,4,1,57
17,26,4,3,64
17,26,4,5,103
17,26,4,6,36
17,26,5,3,18
17,26,5,4,82
17,26,5,5,249
17,26,5,7,57
17,26,6,0,0
17,26,6,1,0
17,26,6,6,28
17,26,6,7,18
17,26,7,0,0
17,26,7,2,11
17,26,7,3,0
17,26,7,5,0
17,26,7,6,46
18,26,0,2,108
18,26,0,5,97
18,26,0,6,127
18,26,0,7,116
18,26,1,1,19
18,26,1,2,97
18,26,1,5,194
18,26,1,6,67
18,26,1,7,86
18,26,2,1,0
18,26,2,2,37
18,26,2,3,134
18,26,2,4,134
18,26,2,5,146
18,26,2,6,194
18,26,2,7,108
18,26,3,1,11
18,26,3,6,291
18,26,3,7,164
18,26,4,0,0
18,26,4,1,11
18,26,4,2,19
18,26,4,3,78
18,26,4,5,243
18,26,4,6,97
18,26,5,0,0
18,26,5,1,11
18,26,5,2,11
18,26,5,3,0
18,26,5,4,78
18,26,5,5,127
18,26,5,7,67
18,26,6,0,0
18,26,6,1,0
18,26,6,4,67
18,26,6,6,78
18,26,7,0,0
18,26,7,3,11
18,26,7,4,11
18,26,7,5,11
19,26,0,0,0
19,26,0,2,67
19,26,0,3,146
19,26,0,6,86
19,26,0,7,134
19,26,1,0,0
19,26,1,1,0
19,26,1,6,60
19,26,2,0,0
19,26,2,1,0
19,26,2,2,157
19,26,2,4,97
19,26,3,1,37
19,26,3,2,97
19,26,3,5,261
19,26,4,0,0
19,26,4,2,0
19,26,4,3,86
19,26,4,4,213
19,26,4,5,116
19,26,4,6,108
19,26,5,4,49
19,26,5,5,116
19,26,5,6,78
19,26,5,7,19
19,26,6,0,0
19,26,6,3,11
19,26,6,4,127
19,26,6,5,97
19,26,6,7,30
19,26,7,0,0
19,26,7,1,0
19,26,7,5,49
19,26,7,7,19
20,26,0,0,0
20,26,0,1,11
20,26,0,2,78
20,26,0,3,97
20,26,0,4,49
20,26,0,5,67
20,26,0,6,49
20,26,1,0,19
20,26,1,4,146
20,26,1,5,146
20,26,1,6,60
20,26,2,0,0
20,26,2,3,127
20,26,2,4,116
20,26,2,5,134
20,26,2,7,127
20,26,3,1,19
20,26,3,2,0
20,26,3,4,175
20,26,3,5,273
20,26,3,7,37
20,26,4,0,0
20,26,4,1,11
20,26,4,2,0
20,26,4,5,134
20,26,5,0,0
20,26,5,1,0
20,26,5,2,49
20,26,5,4,67
20,26,5,6,19
20,26,6,0,0
20,26,6,1,0
20,26,6,3,0
20,26,6,5,49
20,26,6,6,11
20,26,7,0,0
20,26,7,4,0
20,26,7,6,19
21,26,0,0,11
21,26,0,1,11
21,26,0,4,60
21,26,0,5,86
21,26,0,6,60
21,26,1,0,11
21,26,1,1,37
21,26,1,2,97
21,26,1,4,30
21,26,1,5,86
21,26,2,0,0
21,26,2,3,60
21,26,2,4,86
21,26,2,5,231
21,26,2,6,224
21,26,3,0,0
21,26,3,1,0
21,26,3,3,30
21,26,3,5,127
21,26,3,7,67
21,26,4,0,11
21,26,4,1,11
21,26,4,2,0
21,26,4,3,37
21,26,4,5,194
21,26,4,6,67
21,26,4,7,37
21,26,5,0,0
21,26,5,3,11
21,26,5,4,30
21,26,5,5,37
21,26,5,6,37
21,26,6,1,0
21,26,6,2,0
21,26,6,3,11
21,26,6,4,67
21,26,6,5,37
21,26,6,6,37
21,26,6,7,37
21,26,7,1,0
21,26,7,4,30
22,26,0,1,19
22,26,0,3,116
22,26,0,4,175
22,26,0,5,49
22,26,1,1,0
22,26,1,3,86
22,26,1,4,60
22,26,1,5,97
22,26,1,6,37
22,26,1,7,37
22,26,2,1,19
22,26,2,2,86
22,26,2,3,86
22,26,2,4,60
22,26,2,5,97
22,26,2,6,175
22,26,2,7,49
22,26,3,1,19
22,26,3,2,30
22,26,3,3,30
22,26,3,5,108
22,26,3,6,127
22,26,3,7,67
22,26,4,3,164
22,26,4,4,86
22,26,4,5,86
22,26,4,7,37
22,26,5,2,0
22,26,5,3,11
22,26,5,6,19
22,26,5,7,78
22,26,6,0,0
22,26,6,1,0
22,26,6,2,0
22,26,6,3,19
22,26,6,5,11
22,26,6,6,11
22,26,6,7,11
22,26,7,0,0
22,26,7,1,0
22,26,7,2,11
22,26,7,3,0
22,26,7,5,86
23,26,0,1,11
23,26,0,2,60
23,26,0,3,86
23,26,0,6,49
23,26,0,7,86
23,26,1,1,19
23,26,1,2,11
23,26,1,5,60
23,26,1,6,127
23,26,1,7,30
23,26,2,0,0
23,26,2,3,97
23,26,2,5,116
23,26,2,6,49
23,26,3,0,0
23,26,3,2,11
23,26,3,3,78
23,26,3,5,86
23,26,3,6,78
23,26,4,1,0
23,26,4,4,30
23,26,5,1,0
23,26,5,2,19
23,26,5,3,30
23,26,5,4,37
23,26,5,7,127
23,26,6,0,0
23,26,6,1,0
23,26,6,2,0
23,26,6,3,0
23,26,6,4,30
23,26,6,5,11
23,26,6,6,0
23,26,7,0,0
23,26,7,4,60
23,26,7,5,11
23,26,7,6,11
23,26,7,7,0
0,27,0,0,11
0,27,0,3,19
0,27,0,6,49
0,27,1,0,0
0,27,1,1,19
0,27,1,3,78
0,27,1,5,19
0,27,1,6,60
0,27,2,2,0
0,27,2,3,60
0,27,2,4,49
0,27,2,6,86
0,27,3,0,0
0,27,3,1,0
0,27,3,3,49
0,27,3,4,19
0,27,3,5,60
0,27,3,6,116
0,27,3,7,30
0,27,4,0,0
0,27,4,2,0
0,27,4,3,164
0,27,4,7,60
0,27,5,2,0
0,27,5,4,49
0,27,5,6,60
0,27,6,1,0
0,27,6,5,11
0,27,6,6,11
0,27,7,0,0
0,27,7,1,0
0,27,7,3,0
1,27,0,0,11
1,27,0,3,30
1,27,1,0,0
1,27,1,1,0
1,27,1,2,19
1,27,1,3,60
1,27,1,4,0
1,27,1,7,37
1,27,2,3,30
1,27,2,4,37
1,27,3,0,0
1,27,3,1,0
1,27,3,2,0
1,27,3,3,0
1,27,3,4,0
1,27,3,7,19
1,27,4,0,0
1,27,4,1,19
1,27,4,4,19
1,27,4,5,0
1,27,4,6,19
1,27,4,7,0
1,27,5,0,0
1,27,5,1,37
1,27,5,2,0
1,27,5,5,11
1,27,5,6,11
1,27,5,7,30
1,27,6,0,0
1,27,6,3,0
1,27,6,5,11
1,27,6,6,0
1,27,6,7,11
1,27,7,0,0
1,27,7,3,0
1,27,7,4,19
1,27,7,5,0
1,27,7,6,0
2,27,0,1,0
2,27,0,2,19
2,27,0,3,0
2,27,0,4,0
2,27,0,6,30
2,27,1,0,0
2,27,1,2,0
2,27,1,3,37
2,27,1,4,0
2,27,1,5,11
2,27,1,7,0
2,27,2,0,0
2,27,2,2,0
2,27,2,3,0
2,27,2,4,0
2,27,2,5,37
2,27,2,6,37
2,27,3,0,0
2,27,3,7,19
2,27,4,0,0
2,27,4,2,0
2,27,4,6,11
2,27,5,0,0
2,27,5,2,0
2,27,5,3,0
2,27,5,5,0
2,27,5,7,0
2,27,6,1,0
2,27,6,3,19
2,27,7,0,0
2,27,7,2,86
2,27,7,5,0
2,27,7,7,0
3,27,0,0,11
3,27,0,2,0
3,27,0,4,0
3,27,1,0,0
3,27,1,1,0
3,27,1,2,11
3,27,1,3,0
3,27,1,5,0
3,27,2,2,0
3,27,2,3,0
3,27,2,4,11
3,27,2,5,0
3,27,3,2,19
3,27,3,3,19
3,27,3,4,11
3,27,3,5,11
3,27,3,6,37
3,27,3,7,0
3,27,4,1,0
3,27,4,2,0
3,27,4,3,0
3,27,4,4,0
3,27,4,5,0
3,27,4,7,0
3,27,5,0,0
3,27,5,2,0
3,27,5,6,0
3,27,5,7,0
3,27,6,0,0
3,27,6,1,0
3,27,6,2,0
3,27,7,0,0
3,27,7,1,0
3,27,7,3,0
3,27,7,5,0
3,27,7,7,0
4,27,0,0,0
4,27,0,1,0
4,27,0,3,0
4,27,0,5,19
4,27,0,6,0
4,27,0,7,0
4,27,1,2,11
4,27,1,4,0
4,27,1,5,37
4,27,1,6,30
4,27,1,7,11
4,27,2,0,0
4,27,2,5,0
4,27,3,0,0
4,27,3,2,0
4,27,3,3,11
4,27,3,4,0
4,27,3,5,0
4,27,3,6,0
4,27,3,7,0
4,27,4,1,0
4,27,4,2,0
4,27,4,5,19
4,27,4,7,0
4,27,5,0,0
4,27,5,4,0
4,27,5,7,11
4,27,6,0,0
4,27,6,1,0
4,27,6,2,0
4,27,6,3,0
4,27,6,5,19
4,27,6,7,0
4,27,7,0,0
4,27,7,1,0
4,27,7,3,0
4,27,7,4,0
5,27,0,1,0
5,27,0,5,37
5,27,0,7,0
5,27,1,2,0
5,27,1,3,11
5,27,1,4,0
5,27,1,6,19
5,27,2,1,0
5,27,2,5,0
5,27,2,6,11
5,27,2,7,0
5,27,3,0,0
5,27,3,1,0
5,27,3,2,0
5,27,3,4,0
5,27,3,5,30
5,27,4,3,0
5,27,5,1,0
5,27,5,5,11
5,27,5,7,0
5,27,6,3,11
5,27,6,5,0
5,27,6,6,0
5,27,6,7,0
5,27,7,0,0
5,27,7,1,0
5,27,7,2,0
5,27,7,3,0
5,27,7,4,0
5,27,7,5,0
6,27,0,1,19
6,27,0,2,0
6,27,1,0,0
6,27,1,2,0
6,27,1,6,0
6,27,2,0,0
6,27,2,4,0
6,27,2,6,11
6,27,3,0,0
6,27,3,1,0
6,27,3,2,0
6,27,4,1,11
6,27,4,3,11
6,27,4,4,11
6,27,4,6,37
6,27,5,1,0
6,27,5,2,0
6,27,5,5,11
6,27,5,6,0
6,27,5,7,11
6,27,6,3,0
6,27,6,5,37
6,27,6,7,11
6,27,7,0,0
6,27,7,1,0
6,27,7,2,0
6,27,7,4,0
6,27,7,5,0
7,27,0,0,0
7,27,0,1,0
7,27,0,4,11
7,27,0,6,11
7,27,0,7,0
7,27,1,2,30
7,27,1,3,19
7,27,1,4,11
7,27,2,1,0
7,27,2,2,49
7,27,3,0,0
7,27,3,1,30
7,27,3,2,0
7,27,3,3,0
7,27,3,5,30
7,27,3,6,19
7,27,3,7,19
7,27,4,1,19
7,27,4,3,19
7,27,4,6,11
7,27,5,0,0
7,27,5,1,0
7,27,5,2,11
7,27,5,3,0
7,27,5,4,0
7,27,5,5,37
7,27,5,7,19
7,27,6,1,0
7,27,6,2,0
7,27,6,4,0
7,27,6,5,86
7,27,6,7,0
7,27,7,0,0
7,27,7,3,0
7,27,7,4,0
8,27,0,0,0
8,27,0,2,30
8,27,0,3,60
8,27,0,4,11
8,27,0,5,37
8,27,0,6,30
8,27,0,7,37
8,27,1,2,37
8,27,1,4,11
8,27,1,5,67
8,27,1,6,30
8,27,1,7,60
8,27,2,2,37
8,27,2,3,30
8,27,2,4,97
8,27,2,5,60
8,27,2,7,60
8,27,3,0,0
8,27,3,4,37
8,27,4,3,134
8,27,4,5,67
8,27,4,6,60
8,27,4,7,49
8,27,5,4,19
8,27,5,5,19
8,27,5,6,19
8,27,5,7,30
8,27,6,0,0
8,27,6,3,11
8,27,6,4,0
8,27,7,0,0
8,27,7,1,0
8,27,7,2,0
8,27,7,3,0
8,27,7,6,0
9,27,0,4,0
9,27,0,5,11
9,27,0,7,37
9,27,1,1,0
9,27,1,2,19
9,27,1,4,0
9,27,2,0,0
9,27,2,1,0
9,27,2,4,108
9,27,2,5,78
9,27,2,6,37
9,27,3,1,0
9,27,3,2,11
9,27,3,3,30
9,27,3,4,67
9,27,3,5,49
9,27,3,6,49
9,27,4,1,37
9,27,4,5,60
9,27,5,2,0
9,27,5,3,11
9,27,5,5,49
9,27,5,7,60
9,27,6,0,0
9,27,6,2,0
9,27,6,3,0
9,27,6,4,30
9,27,7,0,0
9,27,7,1,0
9,27,7,3,0
9,27,7,5,19
9,27,7,6,11
9,27,7,7,11
10,27,0,0,60
10,27,0,4,0
10,27,1,3,11
10,27,1,4,67
10,27,2,0,0
10,27,2,2,37
10,27,2,3,60
10,27,2,4,86
10,27,2,6,116
10,27,3,1,0
10,27,3,2,0
10,27,3,3,78
10,27,3,4,60
10,27,3,5,67
10,27,3,6,49
10,27,3,7,49
10,27,4,1,11
10,27,4,2,0
10,27,4,3,60
10,27,4,5,30
10,27,4,6,78
10,27,4,7,60
10,27,5,0,0
10,27,5,1,0
10,27,5,2,0
10,27,5,4,30
10,27,5,5,19
10,27,5,6,19
10,27,6,2,0
10,27,6,3,0
10,27,6,5,60
10,27,6,7,11
10,27,7,0,0
10,27,7,2,0
10,27,7,3,0
10,27,7,4,0
10,27,7,7,11
11,27,0,0,0
11,27,0,1,0
11,27,0,2,78
11,27,0,4,30
11,27,0,5,37
11,27,0,6,60
11,27,1,1,0
11,27,1,4,37
11,27,1,5,78
11,27,2,0,0
11,27,2,1,0
11,27,2,4,108
11,27,2,6,116
11,27,2,7,49
11,27,3,0,0
11,27,3,2,19
11,27,3,3,78
11,27,3,4,37
11,27,3,6,67
11,27,3,7,30
11,27,4,0,0
11,27,4,2,0
11,27,4,3,30
11,27,4,4,108
11,27,4,5,86
11,27,4,6,60
11,27,4,7,67
11,27,5,1,0
11,27,5,7,37
11,27,6,0,0
11,27,6,1,0
11,27,6,3,11
11,27,6,4,19
11,27,6,5,30
11,27,6,6,30
11,27,6,7,0
11,27,7,3,0
11,27,7,4,0
12,27,0,1,11
12,27,0,6,49
12,27,1,0,0
12,27,1,4,60
12,27,1,6,67
12,27,1,7,49
12,27,2,2,78
12,27,2,5,116
12,27,2,6,175
12,27,3,1,0
12,27,3,2,30
12,27,3,5,67
12,27,3,7,86
12,27,4,5,60
12,27,4,6,67
12,27,4,7,67
12,27,5,0,0
12,27,5,1,0
12,27,5,2,0
12,27,5,4,30
12,27,5,5,127
12,27,5,6,30
12,27,5,7,19
12,27,6,2,11
12,27,6,5,30
12,27,6,7,19
12,27,7,2,11
12,27,7,3,0
12,27,7,5,11
12,27,7,6,11
13,27,0,1,11
13,27,0,2,11
13,27,0,4,37
13,27,0,5,37
13,27,0,6,116
13,27,0,7,108
13,27,1,4,67
13,27,1,5,116
13,27,1,6,67
13,27,2,0,0
13,27,2,4,37
13,27,2,5,67
13,27,2,6,86
13,27,2,7,116
13,27,3,0,0
13,27,3,1,0
13,27,3,2,19
13,27,3,3,97
13,27,3,4,116
13,27,3,6,78
13,27,3,7,37
13,27,4,1,11
13,27,4,3,205
13,27,4,4,49
13,27,4,7,127
13,27,5,2,108
13,27,5,3,0
13,27,5,4,37
13,27,5,6,86
13,27,5,7,86
13,27,6,0,0
13,27,6,1,0
13,27,6,4,0
13,27,6,7,11
13,27,7,1,0
13,27,7,6,11
13,27,7,7,19
14,27,0,1,0
14,27,0,2,97
14,27,0,3,86
14,27,0,6,49
14,27,0,7,30
14,27,1,0,0
14,27,1,5,78
14,27,1,6,37
14,27,2,1,0
14,27,2,3,37
14,27,2,4,67
14,27,2,5,78
14,27,3,0,19
14,27,3,3,78
14,27,3,4,37
14,27,3,5,205
14,27,3,7,60
14,27,4,0,0
14,27,4,1,30
14,27,4,4,37
14,27,5,0,0
14,27,5,1,0
14,27,5,2,0
14,27,5,3,19
14,27,5,7,67
14,27,6,3,19
14,27,6,4,11
14,27,6,5,78
14,27,6,6,11
14,27,7,2,0
14,27,7,6,19
15,27,0,1,11
15,27,0,3,116
15,27,0,4,49
15,27,0,7,67
15,27,1,0,0
15,27,1,6,67
15,27,1,7,67
15,27,2,0,0
15,27,2,3,49
15,27,2,4,146
15,27,2,7,116
15,27,3,0,0
15,27,3,1,19
15,27,3,2,30
15,27,3,3,60
15,27,4,0,0
15,27,4,1,19
15,27,4,2,0
15,27,4,4,127
15,27,4,5,157
15,27,4,7,49
15,27,5,1,0
15,27,5,3,60
15,27,5,5,67
15,27,6,0,0
15,27,6,2,0
15,27,6,3,19
15,27,6,7,30
15,27,7,0,0
15,27,7,1,0
15,27,7,3,0
15,27,7,4,0
15,27,7,5,19
15,27,7,6,30
15,27,7,7,0
16,27,0,1,0
16,27,0,2,78
16,27,0,3,146
16,27,0,6,164
16,27,1,2,97
16,27,1,3,194
16,27,1,4,37
16,27,1,6,49
16,27,2,0,0
16,27,2,3,157
16,27,2,6,164
16,27,2,7,116
16,27,3,5,134
16,27,3,7,116
16,27,4,0,11
16,27,4,2,0
16,27,4,3,146
16,27,4,4,213
16,27,4,6,67
16,27,4,7,86
16,27,5,4,30
16,27,5,5,49
16,27,5,6,86
16,27,6,0,0
16,27,6,2,0
16,27,6,5,49
16,27,6,6,37
16,27,6,7,30
16,27,7,0,0
16,27,7,1,0
16,27,7,2,0
16,27,7,5,11
16,27,7,6,30
17,27,0,0,67
17,27,0,2,157
17,27,0,4,127
17,27,0,5,86
17,27,0,7,134
17,27,1,2,205
17,27,1,4,108
17,27,1,5,134
17,27,1,6,127
17,27,1,7,97
17,27,2,1,0
17,27,2,2,108
17,27,2,4,194
17,27,2,6,213
17,27,2,7,231
17,27,3,0,0
17,27,3,1,11
17,27,3,3,97
17,27,3,5,157
17,27,3,6,157
17,27,3,7,134
